Tile_05 1,632 1,184 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_05 1,632 1,248 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_05 1,696 1,248 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_05 1,696 1,184 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_05 1,696 1,120 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_05 1,760 1,120 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_05 1,760 1,184 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_05 1,760 1,248 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_05 1,824 1,248 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_05 1,824 1,184 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_05 1,824 1,120 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_05.png
Tile_27 1,056 4,448 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_27.png
Tile_35 1,056 4,512 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_35.png
Tile_24 544 4,448 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_24.png
Tile_32 544 4,512 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_32.png
Tile_33 608 4,512 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_33.png
Tile_33 672 4,512 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_33.png
Tile_33 864 4,512 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_33.png
Tile_33 992 4,512 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_33.png
Tile_34 736 4,512 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_34.png
Tile_34 800 4,512 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_34.png
Tile_34 928 4,512 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_34.png
Tile_26 672 4,448 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_26.png
Tile_26 608 4,448 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_26.png
Tile_26 864 4,448 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_26.png
Tile_25 736 4,448 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_25.png
Tile_25 800 4,448 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_25.png
Tile_25 992 4,448 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_25.png
Tile_25 928 4,448 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_25.png
Tile_15 288 4,320 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_12 224 4,320 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 608 4,064 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_15 672 4,064 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_15 1,056 3,744 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_12 992 3,744 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,440 3,424 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 736 3,424 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,312 3,616 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,056 3,168 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,376 3,040 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,632 2,912 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,888 2,720 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,248 2,720 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,504 2,528 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,568 2,016 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_15 1,312 1,760 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_15 1,824 1,568 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_12 1,760 1,568 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,248 1,760 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 416 3,040 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 608 2,784 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 96 2,720 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_15 480 3,040 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_15 672 2,784 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_15 1,120 3,168 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_15 1,440 3,040 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_15 1,312 2,720 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_15 1,696 2,912 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_15 1,568 2,528 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_15 1,504 3,424 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_12 352 2,464 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_14 416 2,464 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_14.png
Tile_15 480 2,464 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_24 672 2,080 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_24.png
Tile_27 736 2,080 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_27.png
Tile_32 672 2,144 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_32.png
Tile_35 736 2,144 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_35.png
Tile_12 224 2,208 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 480 1,824 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 672 1,568 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 224 1,504 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 416 1,248 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 736 1,120 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 928 928 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,760 2,272 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,888 2,080 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_15 1,632 2,016 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_15 1,056 2,912 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_12 992 2,912 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_15 1,632 5,536 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_12 1,568 5,536 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 992 3,936 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_15 1,056 3,936 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_12 1,376 3,232 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_15 1,440 3,232 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
Tile_12 672 2,592 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 992 1,952 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 672 1,376 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,248 5,216 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_12 1,824 5,600 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_12.png
Tile_15 1,888 5,600 64 64 ..\..\Binary\Resources\Sprite\Tile\Tile_15.png
3
57
Coll
0 10 629 6,219 6,374
0 841 948 6,028 6,115
0 1,354 1,465 5,898 5,981
0 1,799 1,913 5,767 5,796
0 837 889 5,573 5,604
0 1,221 1,275 5,381 5,411
0 1,539 1,662 5,510 5,539
0 1,731 1,784 5,188 5,218
0 1,472 1,533 4,995 5,026
0 1,666 1,724 4,739 4,767
0 642 700 5,254 5,282
0 961 1,019 5,125 5,156
0 1,091 1,150 4,870 4,899
0 1,283 1,404 4,675 4,708
0 537 1,067 4,440 4,530
0 198 314 4,292 4,320
0 580 700 4,037 4,065
0 964 1,083 3,716 3,745
0 1,285 1,342 3,588 3,617
0 1,412 1,532 3,395 3,428
0 1,346 1,469 3,011 3,043
0 1,603 1,726 2,880 2,913
0 1,859 1,919 2,691 2,722
0 1,218 1,343 2,693 2,721
0 1,475 1,598 2,498 2,529
0 1,731 1,789 2,242 2,275
0 1,859 1,919 2,052 2,081
0 1,540 1,660 1,989 2,016
0 1,221 1,341 1,734 1,763
0 1,729 1,852 1,539 1,567
0 1,226 1,907 1,034 1,330
0 898 959 900 929
0 706 767 1,093 1,119
0 387 448 1,224 1,253
0 643 704 1,539 1,570
0 193 255 1,474 1,506
0 450 513 1,795 1,825
0 659 751 2,073 2,163
0 193 256 2,183 2,211
0 324 509 2,438 2,465
0 579 701 2,756 2,786
0 1,029 1,150 3,139 3,171
0 961 1,083 2,883 2,913
0 387 507 3,012 3,041
0 67 127 2,691 2,721
0 707 765 3,397 3,425
0 963 1,083 3,906 3,938
0 640 703 1,347 1,375
0 1,236 1,236 5,222 5,222
0 1,219 1,219 5,188 5,188
0 1,092 1,092 5,313 5,313
0 1,019 1,019 5,373 5,373
0 1,217 1,280 5,186 5,217
0 1,349 1,468 3,204 3,233
0 640 704 2,564 2,590
0 962 1,024 1,926 1,955
0 1,797 1,915 5,573 5,599
